filename_video,frame_nomor,x1,y1,x2,y2,label_object,speed_ground_truth
std_VID_20251201_160552.mp4,140,71,176,228,533,PAKAI HELM,28
std_VID_20251201_160552.mp4,140,181,263,551,796,MOTOR,28
std_VID_20251201_160552.mp4,140,245,332,798,1029,MOTOR,28
std_VID_20251201_160552.mp4,168,117,229,368,700,MOTOR,29
std_VID_20251201_160552.mp4,168,102,214,320,649,TIDAK PAKAI HELM,29
std_VID_20251201_160552.mp4,196,475,173,1438,534,PAKAI HELM,29
std_VID_20251201_160552.mp4,196,488,193,1503,600,MOTOR,29
std_VID_20251201_160552.mp4,196,66,221,213,714,MOTOR,29
std_VID_20251201_160552.mp4,196,380,202,1173,623,MOTOR,29
std_VID_20251201_160552.mp4,196,367,197,1134,608,TIDAK PAKAI HELM,29
std_VID_20251201_160552.mp4,224,67,216,212,657,PAKAI HELM,29
std_VID_20251201_160552.mp4,224,286,189,879,579,PAKAI HELM,29
std_VID_20251201_160552.mp4,224,78,231,258,713,MOTOR,29
std_VID_20251201_160552.mp4,224,301,204,949,645,MOTOR,29
std_VID_20251201_160552.mp4,252,323,188,985,570,PAKAI HELM,29
std_VID_20251201_160552.mp4,252,333,205,1034,632,MOTOR,29
std_VID_20251201_160552.mp4,28,444,137,1370,416,PAKAI HELM,27
std_VID_20251201_160552.mp4,28,382,212,1162,644,MOTOR,26
std_VID_20251201_160552.mp4,28,991,226,1148,507,TIDAK PAKAI HELM,26
std_VID_20251201_160606.mp4,112,354,180,1073,544,PAKAI HELM,22
std_VID_20251201_160606.mp4,112,367,199,1142,624,MOTOR,22
std_VID_20251201_160606.mp4,140,131,227,408,686,MOTOR,22
std_VID_20251201_160606.mp4,140,125,214,380,647,TIDAK PAKAI HELM,22
std_VID_20251201_160606.mp4,168,29,234,96,709,MOTOR,22
std_VID_20251201_160606.mp4,168,356,203,1104,630,MOTOR,22
std_VID_20251201_160606.mp4,168,350,192,1054,580,TIDAK PAKAI HELM,22
std_VID_20251201_160606.mp4,196,269,220,826,671,MOTOR,22
std_VID_20251201_160606.mp4,196,632,217,1902,624,MOTOR,22
std_VID_20251201_160606.mp4,196,252,197,765,602,TIDAK PAKAI HELM,22
std_VID_20251201_160606.mp4,224,622,226,1878,678,PAKAI HELM,32
std_VID_20251201_160606.mp4,224,541,172,1635,513,PAKAI HELM,32
std_VID_20251201_160606.mp4,224,577,201,1766,611,MOTOR,32
std_VID_20251201_160606.mp4,224,505,199,1582,603,MOTOR,32
std_VID_20251201_160606.mp4,280,46,196,169,610,PAKAI HELM,25
std_VID_20251201_160606.mp4,280,243,339,776,1037,MOTOR,25
std_VID_20251201_160606.mp4,280,102,288,314,868,MOTOR,25
std_VID_20251201_160606.mp4,28,116,187,364,573,PAKAI HELM,30
std_VID_20251201_160606.mp4,28,154,252,473,763,MOTOR,30
std_VID_20251201_160606.mp4,28,161,213,528,664,MOTOR,30
std_VID_20251201_160606.mp4,28,253,330,800,1006,MOTOR,30
std_VID_20251201_160606.mp4,28,146,176,461,555,TIDAK PAKAI HELM,30
std_VID_20251201_160606.mp4,56,463,179,1401,543,PAKAI HELM,40
std_VID_20251201_160606.mp4,56,309,193,933,586,PAKAI HELM,20
std_VID_20251201_160606.mp4,56,478,202,1439,600,MOTOR,40
std_VID_20251201_160606.mp4,56,315,200,964,623,MOTOR,20
std_VID_20251201_160606.mp4,84,499,190,1509,580,PAKAI HELM,20
std_VID_20251201_160606.mp4,84,64,209,205,636,PAKAI HELM,40
std_VID_20251201_160606.mp4,84,510,194,1568,600,MOTOR,21
std_VID_20251201_160606.mp4,84,75,230,246,695,MOTOR,25
std_VID_20251201_160625.mp4,196,155,209,490,652,MOTOR,25
std_VID_20251201_160625.mp4,196,148,200,451,608,TIDAK PAKAI HELM,25
std_VID_20251201_160625.mp4,224,502,202,1551,640,MOTOR,25
std_VID_20251201_160625.mp4,224,0,274,12,827,MOTOR,25
std_VID_20251201_160625.mp4,224,480,181,1448,548,TIDAK PAKAI HELM,25
std_VID_20251201_160625.mp4,252,319,188,975,581,PAKAI HELM,26
std_VID_20251201_160625.mp4,252,69,223,220,677,PAKAI HELM,20
std_VID_20251201_160625.mp4,252,81,238,252,720,MOTOR,20
std_VID_20251201_160625.mp4,252,381,262,1150,792,MOTOR,26
std_VID_20251201_160625.mp4,252,345,185,1064,566,TIDAK PAKAI HELM,26
std_VID_20251201_160625.mp4,280,248,226,761,689,MOTOR,20
std_VID_20251201_160625.mp4,280,62,222,208,695,MOTOR,19
std_VID_20251201_160625.mp4,280,242,223,735,675,TIDAK PAKAI HELM,20
std_VID_20251201_160625.mp4,28,158,189,486,575,PAKAI HELM,27
std_VID_20251201_160625.mp4,28,139,235,427,711,MOTOR,27
std_VID_20251201_160625.mp4,28,239,264,746,795,MOTOR,32
std_VID_20251201_160625.mp4,28,359,134,1092,409,TIDAK PAKAI HELM,32
std_VID_20251201_160625.mp4,28,269,153,865,476,TIDAK PAKAI HELM,32
std_VID_20251201_160625.mp4,308,222,208,680,635,PAKAI HELM,27
std_VID_20251201_160625.mp4,308,483,211,1502,652,MOTOR,30
std_VID_20251201_160625.mp4,308,234,224,715,680,MOTOR,27
std_VID_20251201_160625.mp4,308,502,186,1518,559,TIDAK PAKAI HELM,30
std_VID_20251201_160625.mp4,56,211,198,651,604,PAKAI HELM,27
std_VID_20251201_160625.mp4,56,410,160,1241,486,PAKAI HELM,28
std_VID_20251201_160625.mp4,56,492,263,1483,796,MOTOR,28
std_VID_20251201_160625.mp4,56,224,212,696,655,MOTOR,37
std_VID_20251201_160625.mp4,56,165,213,512,660,MOTOR,37
std_VID_20251201_160625.mp4,56,445,155,1354,469,TIDAK PAKAI HELM,28
std_VID_20251201_160625.mp4,84,602,168,1812,521,PAKAI HELM,40
std_VID_20251201_160625.mp4,84,374,187,1136,571,PAKAI HELM,42
std_VID_20251201_160625.mp4,84,612,199,1876,599,MOTOR,42
std_VID_20251201_160625.mp4,84,388,200,1188,623,MOTOR,25
std_VID_20251201_160643.mp4,224,160,226,494,692,PAKAI HELM,34
std_VID_20251201_160643.mp4,224,164,238,531,739,MOTOR,34
std_VID_20251201_160643.mp4,252,990,420,1018,498,PAKAI HELM,34
std_VID_20251201_160643.mp4,252,467,240,1458,725,MOTOR,34
std_VID_20251201_160643.mp4,280,149,239,458,721,MOTOR,28
std_VID_20251201_160643.mp4,280,-3,288,3,872,MOTOR,28
std_VID_20251201_160643.mp4,28,511,211,1544,639,PAKAI HELM,28
std_VID_20251201_160643.mp4,28,466,232,1509,731,MOTOR,29
std_VID_20251201_160643.mp4,308,412,218,1246,663,PAKAI HELM,29
std_VID_20251201_160643.mp4,308,419,227,1302,723,MOTOR,29
std_VID_20251201_160643.mp4,308,778,433,814,503,TIDAK PAKAI HELM,28
std_VID_20251201_160728.mp4,168,248,197,762,608,PAKAI HELM,20
std_VID_20251201_160728.mp4,168,283,262,872,793,MOTOR,20
std_VID_20251201_160728.mp4,168,266,219,814,674,MOTOR,20
std_VID_20251201_160728.mp4,196,424,196,1279,592,PAKAI HELM,20
std_VID_20251201_160728.mp4,196,47,228,156,701,PAKAI HELM,20
std_VID_20251201_160728.mp4,196,406,201,1231,599,PAKAI HELM,20
std_VID_20251201_160728.mp4,196,427,198,1328,636,MOTOR,20
std_VID_20251201_160728.mp4,196,63,265,198,802,MOTOR,20
std_VID_20251201_160728.mp4,224,178,263,543,798,MOTOR,29
std_VID_20251201_160728.mp4,224,155,209,482,644,TIDAK PAKAI HELM,29
std_VID_20251201_160728.mp4,252,-4,278,4,835,MOTOR,29
std_VID_20251201_160728.mp4,280,225,199,697,610,PAKAI HELM,26
std_VID_20251201_160728.mp4,280,263,253,805,767,MOTOR,26
std_VID_20251201_160728.mp4,280,237,205,727,621,TIDAK PAKAI HELM,26
std_VID_20251201_160728.mp4,28,411,321,1280,983,MOTOR,0
std_VID_20251201_160728.mp4,28,58,287,203,865,MOTOR,23
std_VID_20251201_160728.mp4,28,46,240,149,728,TIDAK PAKAI HELM,24
std_VID_20251201_160728.mp4,308,21,238,80,718,PAKAI HELM,25
std_VID_20251201_160728.mp4,308,36,266,120,805,MOTOR,25
std_VID_20251201_160728.mp4,476,226,233,689,712,MOTOR,0
std_VID_20251201_160728.mp4,504,282,182,867,552,PAKAI HELM,27
std_VID_20251201_160728.mp4,504,343,202,1064,643,MOTOR,27
std_VID_20251201_160728.mp4,504,308,246,940,743,MOTOR,27
std_VID_20251201_160728.mp4,504,187,227,577,701,MOTOR,27
std_VID_20251201_160728.mp4,504,262,189,811,582,PAKAI HELM,27
std_VID_20251201_160728.mp4,504,339,199,1027,605,TIDAK PAKAI HELM,27
std_VID_20251201_160728.mp4,532,34,226,120,689,PAKAI HELM,27
std_VID_20251201_160728.mp4,532,561,186,1710,562,MOTOR,22
std_VID_20251201_160728.mp4,532,54,256,165,794,MOTOR,27
std_VID_20251201_160728.mp4,532,278,208,864,672,MOTOR,26
std_VID_20251201_160728.mp4,532,54,222,172,679,PAKAI HELM,27
std_VID_20251201_160728.mp4,532,540,173,1660,548,TIDAK PAKAI HELM,26
std_VID_20251201_160728.mp4,532,269,209,818,627,TIDAK PAKAI HELM,26
std_VID_20251201_160728.mp4,560,433,203,1313,616,MOTOR,27
std_VID_20251201_160728.mp4,560,177,226,550,686,MOTOR,26
std_VID_20251201_160728.mp4,560,419,189,1265,574,TIDAK PAKAI HELM,27
std_VID_20251201_160728.mp4,56,130,234,397,711,MOTOR,20
std_VID_20251201_160728.mp4,56,187,238,578,723,MOTOR,23
std_VID_20251201_160728.mp4,56,-7,252,7,755,MOTOR,0
std_VID_20251201_160728.mp4,56,155,193,489,586,PAKAI HELM,23
std_VID_20251201_160728.mp4,56,132,205,409,626,TIDAK PAKAI HELM,25
std_VID_20251201_160728.mp4,588,315,211,973,648,MOTOR,30
std_VID_20251201_160728.mp4,588,615,408,634,428,TIDAK PAKAI HELM,30
std_VID_20251201_160728.mp4,616,589,181,1828,569,MOTOR,26
std_VID_20251201_160728.mp4,616,579,171,1752,522,TIDAK PAKAI HELM,26
std_VID_20251201_160728.mp4,644,143,222,436,675,PAKAI HELM,25
std_VID_20251201_160728.mp4,644,466,421,491,474,PAKAI HELM,25
std_VID_20251201_160728.mp4,644,254,224,769,691,MOTOR,25
std_VID_20251201_160728.mp4,672,414,183,1260,557,PAKAI HELM,28
std_VID_20251201_160728.mp4,672,220,212,672,643,PAKAI HELM,28
std_VID_20251201_160728.mp4,672,443,206,1341,625,MOTOR,28
std_VID_20251201_160728.mp4,672,227,225,696,679,MOTOR,28
std_VID_20251201_160728.mp4,728,524,170,1595,523,PAKAI HELM,28
std_VID_20251201_160728.mp4,728,219,209,665,633,PAKAI HELM,28
std_VID_20251201_160728.mp4,728,534,186,1656,581,MOTOR,28
std_VID_20251201_160728.mp4,728,226,217,695,668,MOTOR,28
std_VID_20251201_160728.mp4,756,411,185,1254,563,PAKAI HELM,28
std_VID_20251201_160728.mp4,756,419,187,1329,628,MOTOR,28
std_VID_20251201_160728.mp4,756,210,216,657,662,MOTOR,28
std_VID_20251201_160728.mp4,84,10,259,38,782,MOTOR,28
std_VID_20251201_160752.mp4,104,359,177,1090,544,PAKAI HELM,28
std_VID_20251201_160752.mp4,104,365,195,1131,593,MOTOR,28
std_VID_20251201_160752.mp4,156,425,163,1305,514,PAKAI HELM,28
std_VID_20251201_160752.mp4,156,383,232,1151,712,MOTOR,28
std_VID_20251201_160752.mp4,156,483,143,1475,446,TIDAK PAKAI HELM,28
std_VID_20251201_160752.mp4,182,67,201,212,613,PAKAI HELM,28
std_VID_20251201_160752.mp4,182,38,231,141,700,MOTOR,28
std_VID_20251201_160752.mp4,182,266,223,802,683,MOTOR,30
std_VID_20251201_160752.mp4,182,312,170,953,527,TIDAK PAKAI HELM,30
std_VID_20251201_160752.mp4,182,277,179,851,552,TIDAK PAKAI HELM,30
std_VID_20251201_160752.mp4,182,77,190,248,593,TIDAK PAKAI HELM,28
std_VID_20251201_160752.mp4,208,61,210,182,625,PAKAI HELM,30
std_VID_20251201_160752.mp4,208,78,193,251,607,PAKAI HELM,30
std_VID_20251201_160752.mp4,208,103,233,314,703,MOTOR,32
std_VID_20251201_160752.mp4,208,86,219,268,667,MOTOR,32
std_VID_20251201_160752.mp4,208,116,194,364,591,TIDAK PAKAI HELM,32
std_VID_20251201_160752.mp4,234,224,176,688,542,PAKAI HELM,33
std_VID_20251201_160752.mp4,234,184,231,569,702,MOTOR,33
std_VID_20251201_160752.mp4,234,160,218,493,661,MOTOR,33
std_VID_20251201_160752.mp4,234,182,219,547,667,PAKAI HELM,33
std_VID_20251201_160752.mp4,260,25,236,84,715,MOTOR,33
std_VID_20251201_160752.mp4,260,12,200,49,612,PAKAI HELM,33
std_VID_20251201_160752.mp4,26,195,188,600,600,PAKAI HELM,19
std_VID_20251201_160752.mp4,26,129,186,403,565,PAKAI HELM,19
std_VID_20251201_160752.mp4,26,64,207,202,635,MOTOR,25
std_VID_20251201_160752.mp4,26,419,198,1272,596,MOTOR,40
std_VID_20251201_160752.mp4,26,111,221,335,676,MOTOR,20
std_VID_20251201_160752.mp4,26,199,204,616,621,MOTOR,26
std_VID_20251201_160752.mp4,26,405,181,1223,552,TIDAK PAKAI HELM,25
std_VID_20251201_160752.mp4,286,222,199,673,602,PAKAI HELM,34
std_VID_20251201_160752.mp4,286,169,188,528,578,PAKAI HELM,34
std_VID_20251201_160752.mp4,286,132,225,450,691,MOTOR,34
std_VID_20251201_160752.mp4,286,231,211,704,637,MOTOR,34
std_VID_20251201_160752.mp4,286,352,372,411,448,TIDAK PAKAI HELM,34
std_VID_20251201_160752.mp4,312,-3,235,23,711,MOTOR,34
std_VID_20251201_160752.mp4,364,350,167,1071,504,PAKAI HELM,30
std_VID_20251201_160752.mp4,364,423,242,1269,745,MOTOR,30
std_VID_20251201_160752.mp4,364,314,307,964,931,MOTOR,30
std_VID_20251201_160752.mp4,390,28,197,95,595,PAKAI HELM,30
std_VID_20251201_160752.mp4,390,47,231,150,732,MOTOR,30
std_VID_20251201_160752.mp4,52,-4,203,4,617,PAKAI HELM,30
std_VID_20251201_160752.mp4,52,339,184,1027,560,PAKAI HELM,29
std_VID_20251201_160752.mp4,52,-12,240,12,721,MOTOR,30
std_VID_20251201_160752.mp4,52,347,196,1062,602,MOTOR,29
std_VID_20251201_160752.mp4,78,619,164,1862,497,PAKAI HELM,29
std_VID_20251201_160752.mp4,78,588,189,1817,578,MOTOR,29
std_VID_20251201_161128.mp4,120,412,239,1251,726,MOTOR,14
std_VID_20251201_161128.mp4,120,494,137,1507,420,TIDAK PAKAI HELM,14
std_VID_20251201_161128.mp4,150,286,252,864,761,MOTOR,14
std_VID_20251201_161128.mp4,150,233,167,712,508,TIDAK PAKAI HELM,14
std_VID_20251201_161128.mp4,180,72,220,223,696,MOTOR,14
std_VID_20251201_161128.mp4,180,14,175,61,532,TIDAK PAKAI HELM,14
std_VID_20251201_161142.mp4,116,281,170,879,518,PAKAI HELM,10
std_VID_20251201_161142.mp4,116,562,172,1707,529,PAKAI HELM,23
std_VID_20251201_161142.mp4,116,545,203,1649,615,MOTOR,23
std_VID_20251201_161142.mp4,116,333,272,1006,823,MOTOR,10
std_VID_20251201_161142.mp4,145,190,168,592,526,PAKAI HELM,10
std_VID_20251201_161142.mp4,145,87,178,273,551,PAKAI HELM,23
std_VID_20251201_161142.mp4,145,205,242,626,728,MOTOR,10
std_VID_20251201_161142.mp4,145,51,213,178,643,MOTOR,23
std_VID_20251201_161142.mp4,174,565,171,1723,523,PAKAI HELM,20
std_VID_20251201_161142.mp4,174,531,209,1609,620,MOTOR,20
std_VID_20251201_161142.mp4,174,62,231,185,704,MOTOR,10
std_VID_20251201_161142.mp4,174,15,173,66,528,PAKAI HELM,10
std_VID_20251201_161142.mp4,203,400,178,1216,538,PAKAI HELM,30
std_VID_20251201_161142.mp4,203,153,188,478,570,PAKAI HELM,23
std_VID_20251201_161142.mp4,203,375,203,1141,620,MOTOR,30
std_VID_20251201_161142.mp4,203,127,220,388,662,MOTOR,23
std_VID_20251201_161142.mp4,232,525,174,1590,529,PAKAI HELM,23
std_VID_20251201_161142.mp4,232,499,208,1512,634,MOTOR,23
std_VID_20251201_161142.mp4,261,89,186,280,563,PAKAI HELM,23
std_VID_20251201_161142.mp4,261,118,228,365,692,MOTOR,23
std_VID_20251201_161142.mp4,290,581,177,1759,539,PAKAI HELM,30
std_VID_20251201_161142.mp4,290,529,202,1667,633,MOTOR,30
std_VID_20251201_161142.mp4,29,433,174,1316,535,PAKAI HELM,15
std_VID_20251201_161142.mp4,29,408,200,1243,621,MOTOR,15
std_VID_20251201_161142.mp4,29,898,331,978,420,TIDAK PAKAI HELM,15
std_VID_20251201_161142.mp4,319,106,195,330,599,PAKAI HELM,23
std_VID_20251201_161142.mp4,319,76,226,232,684,MOTOR,23
std_VID_20251201_161142.mp4,58,75,195,241,580,PAKAI HELM,15
std_VID_20251201_161142.mp4,58,62,227,203,691,MOTOR,15
std_VID_20251201_161142.mp4,58,103,186,344,555,TIDAK PAKAI HELM,15
std_VID_20251201_161142.mp4,87,437,143,1352,446,PAKAI HELM,10
std_VID_20251201_161142.mp4,87,466,325,1539,996,MOTOR,10
std_VID_20251201_161159.mp4,180,588,388,632,433,TIDAK PAKAI HELM,30
std_VID_20251201_161159.mp4,180,529,207,1645,648,MOTOR,30
std_VID_20251201_161159.mp4,210,579,158,1738,483,PAKAI HELM,10
std_VID_20251201_161159.mp4,210,555,280,1670,841,MOTOR,10
std_VID_20251201_161159.mp4,210,583,159,1785,447,PAKAI HELM,10
std_VID_20251201_161159.mp4,240,356,167,1063,518,PAKAI HELM,10
std_VID_20251201_161159.mp4,240,372,155,1152,477,PAKAI HELM,10
std_VID_20251201_161159.mp4,240,40,215,142,656,MOTOR,30
std_VID_20251201_161159.mp4,240,397,251,1207,782,MOTOR,10
std_VID_20251201_161159.mp4,240,78,184,244,560,TIDAK PAKAI HELM,30
std_VID_20251201_161159.mp4,270,124,172,403,531,PAKAI HELM,10
std_VID_20251201_161159.mp4,270,100,178,322,546,PAKAI HELM,10
std_VID_20251201_161159.mp4,270,67,233,222,710,MOTOR,10
std_VID_20251201_161159.mp4,360,556,193,1683,590,PAKAI HELM,30
std_VID_20251201_161159.mp4,360,542,214,1642,644,MOTOR,30
std_VID_20251201_161159.mp4,60,635,207,1914,624,MOTOR,30
std_VID_20251201_161159.mp4,60,281,200,870,616,MOTOR,28
std_VID_20251201_161159.mp4,60,313,168,955,509,TIDAK PAKAI HELM,28
std_VID_20251201_161159.mp4,90,0,166,29,505,PAKAI HELM,35
std_VID_20251201_161159.mp4,90,-17,252,17,739,MOTOR,35
std_VID_20251201_161214.mp4,168,461,270,1399,815,MOTOR,16
std_VID_20251201_161214.mp4,168,428,169,1298,516,TIDAK PAKAI HELM,16
std_VID_20251201_161214.mp4,196,229,242,706,757,MOTOR,16
std_VID_20251201_161214.mp4,196,251,182,770,556,TIDAK PAKAI HELM,16
std_VID_20251201_161214.mp4,224,33,229,135,690,MOTOR,16
std_VID_20251201_161214.mp4,224,63,186,210,581,TIDAK PAKAI HELM,16
std_VID_20251201_161230.mp4,140,542,205,1637,624,PAKAI HELM,34
std_VID_20251201_161230.mp4,140,627,213,1895,642,MOTOR,34
std_VID_20251201_161230.mp4,140,554,219,1674,667,MOTOR,34
std_VID_20251201_161230.mp4,168,41,192,138,585,PAKAI HELM,36
std_VID_20251201_161230.mp4,168,525,217,1606,662,MOTOR,38
std_VID_20251201_161230.mp4,168,61,243,220,733,MOTOR,36
std_VID_20251201_161230.mp4,252,513,217,1578,663,MOTOR,38
std_VID_20251201_161230.mp4,308,604,167,1832,522,PAKAI HELM,26
std_VID_20251201_161230.mp4,308,513,219,1591,677,MOTOR,26
std_VID_20251201_161230.mp4,308,572,169,1732,514,PAKAI HELM,26
std_VID_20251201_161230.mp4,336,36,183,113,558,PAKAI HELM,26
std_VID_20251201_161230.mp4,336,58,178,193,549,PAKAI HELM,26
std_VID_20251201_161230.mp4,336,81,249,246,755,MOTOR,26
std_VID_20251201_161230.mp4,84,492,215,1486,656,MOTOR,32
std_VID_20251201_161230.mp4,84,537,177,1628,543,TIDAK PAKAI HELM,32
std_VID_20251201_161230.mp4,84,508,186,1541,567,TIDAK PAKAI HELM,35
std_VID_20251201_161240.mp4,28,370,191,1141,584,PAKAI HELM,25
std_VID_20251201_161240.mp4,28,333,235,1025,718,MOTOR,25
std_VID_20251201_161259.mp4,112,423,291,1286,884,MOTOR,14
std_VID_20251201_161259.mp4,112,493,178,1515,546,TIDAK PAKAI HELM,14
std_VID_20251201_161259.mp4,112,465,341,1391,1060,TIDAK PAKAI HELM,14
std_VID_20251201_161259.mp4,112,519,180,1562,566,TIDAK PAKAI HELM,14
std_VID_20251201_161259.mp4,112,957,328,1206,720,TIDAK PAKAI HELM,14
std_VID_20251201_161259.mp4,140,222,187,683,579,PAKAI HELM,26
std_VID_20251201_161259.mp4,140,191,234,582,710,MOTOR,26
std_VID_20251201_161259.mp4,140,229,260,690,785,MOTOR,26
std_VID_20251201_161259.mp4,140,288,211,893,642,TIDAK PAKAI HELM,14
std_VID_20251201_161259.mp4,140,277,179,857,574,TIDAK PAKAI HELM,14
std_VID_20251201_161259.mp4,168,79,253,247,788,MOTOR,14
std_VID_20251201_161259.mp4,168,31,209,134,654,TIDAK PAKAI HELM,14
std_VID_20251201_161259.mp4,252,136,236,434,714,MOTOR,30
std_VID_20251201_161259.mp4,252,167,200,528,621,TIDAK PAKAI HELM,30
std_VID_20251201_161259.mp4,56,219,184,673,559,PAKAI HELM,30
std_VID_20251201_161259.mp4,56,190,224,577,675,MOTOR,30
std_VID_20251201_161319.mp4,224,265,206,798,625,MOTOR,32
std_VID_20251201_161319.mp4,224,300,164,921,505,TIDAK PAKAI HELM,32
std_VID_20251201_161319.mp4,28,627,196,1891,592,PAKAI HELM,32
std_VID_20251201_161319.mp4,28,638,172,1917,533,MOTOR,32
std_VID_20251201_161319.mp4,56,9,182,50,564,MOTOR,32
std_VID_20251201_161319.mp4,56,48,150,167,465,TIDAK PAKAI HELM,32
std_VID_20251201_161333.mp4,224,639,191,1918,910,PAKAI HELM,10
std_VID_20251201_161333.mp4,224,626,261,1898,765,MOTOR,10
std_VID_20251201_161333.mp4,252,282,188,876,576,PAKAI HELM,10
std_VID_20251201_161333.mp4,252,267,264,812,823,MOTOR,11
std_VID_20251201_161333.mp4,252,298,215,937,683,TIDAK PAKAI HELM,11
std_VID_20251201_161333.mp4,280,59,193,206,592,PAKAI HELM,11
std_VID_20251201_161333.mp4,280,44,257,149,769,MOTOR,12
std_VID_20251201_161333.mp4,280,73,208,260,657,TIDAK PAKAI HELM,12
std_VID_20251201_161333.mp4,28,497,267,1512,811,MOTOR,12
std_VID_20251201_161333.mp4,28,619,170,1898,537,TIDAK PAKAI HELM,12
std_VID_20251201_161333.mp4,56,186,261,583,788,MOTOR,17
std_VID_20251201_161333.mp4,56,242,190,736,575,TIDAK PAKAI HELM,17
std_VID_20251201_161627.mp4,120,565,167,1704,508,PAKAI HELM,5
std_VID_20251201_161627.mp4,120,510,167,1541,513,PAKAI HELM,5
std_VID_20251201_161627.mp4,120,566,194,1709,584,MOTOR,7
std_VID_20251201_161627.mp4,120,505,190,1540,578,MOTOR,7
std_VID_20251201_161627.mp4,150,554,167,1673,512,PAKAI HELM,8
std_VID_20251201_161627.mp4,150,528,167,1599,512,PAKAI HELM,8
std_VID_20251201_161627.mp4,150,554,189,1677,579,MOTOR,8
std_VID_20251201_161627.mp4,150,19,192,89,577,MOTOR,8
std_VID_20251201_161627.mp4,150,527,189,1597,575,MOTOR,9
std_VID_20251201_161627.mp4,180,179,187,538,578,MOTOR,9
std_VID_20251201_161627.mp4,180,567,172,1702,547,MOTOR,40
std_VID_20251201_161627.mp4,180,47,188,160,574,MOTOR,40
std_VID_20251201_161627.mp4,210,215,172,658,549,PAKAI HELM,35
std_VID_20251201_161627.mp4,210,367,161,1114,500,PAKAI HELM,25
std_VID_20251201_161627.mp4,210,197,195,602,580,MOTOR,30
std_VID_20251201_161627.mp4,210,389,210,1175,634,MOTOR,25
std_VID_20251201_161627.mp4,240,247,172,760,526,PAKAI HELM,25
std_VID_20251201_161627.mp4,240,262,197,798,602,MOTOR,25
std_VID_20251201_161627.mp4,270,581,158,1758,483,PAKAI HELM,15
std_VID_20251201_161627.mp4,270,180,173,544,540,PAKAI HELM,29
std_VID_20251201_161627.mp4,270,211,181,658,570,MOTOR,30
std_VID_20251201_161627.mp4,270,591,195,1792,612,MOTOR,15
std_VID_20251201_161627.mp4,270,166,187,503,571,MOTOR,25
std_VID_20251201_161627.mp4,300,566,173,1713,532,PAKAI HELM,20
std_VID_20251201_161627.mp4,300,561,190,1702,583,MOTOR,25
std_VID_20251201_161627.mp4,300,588,181,1772,548,MOTOR,16
std_VID_20251201_161627.mp4,30,630,147,1909,448,PAKAI HELM,16
std_VID_20251201_161627.mp4,30,618,222,1861,652,MOTOR,16
std_VID_20251201_161627.mp4,30,220,190,677,595,MOTOR,17
std_VID_20251201_161627.mp4,30,307,196,931,606,MOTOR,17
std_VID_20251201_161627.mp4,30,297,167,902,513,PAKAI HELM,17
std_VID_20251201_161627.mp4,30,211,169,643,516,PAKAI HELM,17
std_VID_20251201_161627.mp4,60,540,159,1637,494,PAKAI HELM,13
std_VID_20251201_161627.mp4,60,226,173,683,542,PAKAI HELM,20
std_VID_20251201_161627.mp4,60,159,193,485,599,MOTOR,20
std_VID_20251201_161627.mp4,60,227,189,704,601,MOTOR,20
std_VID_20251201_161627.mp4,60,553,187,1666,598,MOTOR,9
std_VID_20251201_161627.mp4,90,591,162,1795,501,PAKAI HELM,5
std_VID_20251201_161627.mp4,90,515,164,1559,505,PAKAI HELM,3
std_VID_20251201_161627.mp4,90,908,375,928,403,MOTOR,2
std_VID_20251201_161627.mp4,90,523,192,1574,583,MOTOR,8
std_VID_20251201_161627.mp4,90,605,197,1824,605,MOTOR,8
std_VID_20251201_161627.mp4,90,168,192,519,605,MOTOR,13
std_VID_20251201_161644.mp4,116,604,144,1857,449,PAKAI HELM,12
std_VID_20251201_161644.mp4,116,162,182,492,553,PAKAI HELM,15
std_VID_20251201_161644.mp4,116,206,192,649,577,MOTOR,15
std_VID_20251201_161644.mp4,116,343,385,379,415,MOTOR,20
std_VID_20251201_161644.mp4,116,525,242,1610,741,MOTOR,15
std_VID_20251201_161644.mp4,116,281,237,854,718,MOTOR,15
std_VID_20251201_161644.mp4,116,152,193,461,584,MOTOR,20
std_VID_20251201_161644.mp4,116,112,179,369,583,MOTOR,15
std_VID_20251201_161644.mp4,116,397,186,1203,576,MOTOR,15
std_VID_20251201_161644.mp4,116,559,190,1706,570,MOTOR,15
std_VID_20251201_161644.mp4,116,260,168,799,517,TIDAK PAKAI HELM,15
std_VID_20251201_161644.mp4,145,351,172,1074,525,PAKAI HELM,15
std_VID_20251201_161644.mp4,145,215,208,660,632,MOTOR,15
std_VID_20251201_161644.mp4,145,154,194,471,591,MOTOR,30
std_VID_20251201_161644.mp4,145,109,195,331,588,MOTOR,30
std_VID_20251201_161644.mp4,145,135,192,407,583,MOTOR,30
std_VID_20251201_161644.mp4,145,373,378,407,416,MOTOR,30
std_VID_20251201_161644.mp4,145,369,213,1119,658,MOTOR,21
std_VID_20251201_161644.mp4,145,386,194,1189,582,MOTOR,21
std_VID_20251201_161644.mp4,145,207,171,644,530,TIDAK PAKAI HELM,15
std_VID_20251201_161644.mp4,174,553,172,1678,555,PAKAI HELM,23
std_VID_20251201_161644.mp4,174,183,172,559,551,PAKAI HELM,25
std_VID_20251201_161644.mp4,174,162,175,495,534,PAKAI HELM,25
